DWT,mmsi
,412554510
,413340943
,413140016
,413472015
,413865235
,413472026
,412816666
,413340956
,413340957
,413340958
,413340960
,413340961
"20,600",413209890
20271,413209890
,413209891
,413340971
,413996334
,413209903
,413340974
,413340976
,413209906
,413340978
,413996336
,413209907
0,413209910
,413209911
,413996343
,994121015
,413996346
,413996351
,413996352
,413865281
,413996357
,412685640
,413865293
,413865301
,413865308
,671815007
,413996402
,994121077
,413996407
,413865336
,413996418
,413865349
,413341062
,413865351
,413341063
,413996425
,413341068
,413341071
,413865359
,413996433
,413341078
,413996439
,413865367
,413210011
,413210014
,413341086
,413996463
,413996467
,413865397
,563156406
,413865401
,413210042
,413210044
,413210046
,413210047
,413865412
,413865416
5098,413210060
,413996493
,413210062
,413210063
,413865425
,413210066
,413210067
,413996501
,413865432
,413865434
,413865435
,413996509
,413865438
,413865439
,413996513
,413996514
,413865449
,132060655
,413996529
,413865467
,413865476
4804,413472260
"4,800",413472260
,413210120
,413210121
,413210122
,413210123
,413210124
,413210125
,413210126
,413210127
"115,600",477435400
,413996554
,413996557
,413865494
,413865495
,413210136
,413210137
"49,300",414783000
47830,414783000
,413210139
,414783003
,413210138
,413996568
,413996567
,414783002
,412423709
,414783005
,413865505
,414783006
,413996582
,413865512
,413865515
,413865523
,413996599
"3,600",413210170
,413996603
,413210171
,413210174
,413210175
,413865535
,413210182
,413865543
,413996616
,413996615
,413865546
,413996619
,413865544
,413996623
,413996631
"52,100",414652000
,414652001
,414652002
,413865569
,413996644
,413996645
1835,413996642
,413865571
,414652010
,414652012
"228,500",477435500
,414652013
"61,200",319231600
,319231601
,413996657
,413996658
,413996661
,413865591
,212539002
,412423803
,413210240
,413865606
,413996679
,440080012
,413996684
,440080014
,413865615
"74,400",239802000
,413996689
,440080018
,413996691
,413996693
,413865622
,239802006
,413865624
,413996698
,239802012
,565647005
,413996704
,413996706
,563812005
,413865637
,413996711
,413865646
,413865654
,413865655
,412423872
,413996736
,413996741
,413996742
,413472460
,413472461
,413472462
,413472463
900,413210320
,413865686
,354359002
,413472476
,413472477
,413472478
"58,700",319756000
,413865697
,413865698
,413996772
,413996775
,413996779
,414390000
,414390001
,414390002
,414390009
,414390010
,413996796
,414390014
,413996808
,413996809
,413865737
900,413210380
,413341453
,413865747
,413865748
,413865752
,413865755
,413865761
,413996833
,413996834
,413996851
,413865782
"49,500",414259000
48167,414259000
,414259001
,414259002
,414259007
,413865793
,413996867
,574429000
,574429002
,413865807
,413865808
,413996882
,413865812
,413865813
,413996886
,413996885
,413996889
,413996891
,413865821
,413865826
,413865828
,413865829
9906,413210470
,354097003
,413996918
,413865846
,354097016
,354097017
,413996923
,413865858
,413996941
,413996942
,413996943
,413865874
,413996956
,413865885
,413865886
,413865887
,413996958
,413996962
,413865892
,563156902
,413996967
,413472680
,413996975
,413472691
,413472694
,413472695
,413472699
,413210557
9916,413210560
,413210562
,413996995
"48,500",413997000
,413997001
,413210570
,413210571
,413865932
,413997002
,413210574
,413210575
,413865936
,215554001
,215554002
,413997007
,413210580
,413210581
,413210582
,413210583
,413997012
,413865945
,413210586
,413210587
,413210588
,413210589
,413997014
,413997017
,413210591
,413997022
,413865955
"12,500",413341670
,413341671
,413865959
,413341678
,413341679
,994121717
,372054005
,994121719
,413997047
,372054011
,413210620
,413210621
,413210622
,413210623
,994121727
,372054015
,994121725
,413997058
,413210630
,413210631
,413865996
,413997069
,413472781
,413210639
,413210638
,413997072
,413472782
,413472783
,413866002
,413997075
,413210646
,413210647
,413866008
"25,600",413341720
,413341721
,413341723
,413341724
,413866012
,413341726
,413866013
,413341722
,413866017
,412424246
,413866047
,413997122
"70,400",564861000
,413997129
,412031050
,412031051
,564861002
,413866061
,413997137
,413472850
,413472851
,413866071
,413472855
,413997143
2099,413997145
,413997147
,413472859
,413997146
,413472862
,413866081
,413997155
,412031080
,413997161
,413997162
,413210731
,413866101
,413997176
,413997177
,413210746
,413210747
,413866113
,413997187
,413866118
,413997191
,413866136
,412031130
,413866142
,413997216
,413341862
,413866151
,413997222
,413997229
,413997231
,412031160
,413866169
,413210810
,412031162
962,412424380
962,412424380
,412031165
,413210814
,412031166
,413866178
"171,700",240589000
,413997256
,413997257
,412031180
,413997261
,412031182
,412031183
,413997264
,413997265
,413997269
,240589016
,413341922
,413866213
,413341927
,413997287
,413997298
"46,400",413341940
,413341941
,413341942
,413341943
,413866232
,413866234
,413866235
,413341949
,413341950
,413341951
,413866241
,413997314
,413997315
,413866244
,412031240
,412031241
11800,413210890
11800,413210890
,412031242
,412031244
,413997321
,413210894
,412031247
,413866252
,412031243
,412031245
,413866261
,413997334
,412031256
,412031257
,412031259
,412031260
,412031262
,412031263
"60,300",253172000
,413341990
,413341991
,413866281
,413341998
,413341999
,413997362
,413997363
,413342006
,413342007
,413997371
,413997375
,413866304
,413997377
,413866306
,222501192
,413997385
,413997392
,413866325
1070,413997398
,413997402
,413210970
,413997405
,413866334
,413210975
,477698400
,413997416
,413866348
,413866356
,413997431
,413997434
,413997436
,412424575
,413866368
,413866369
,413997444
,413997445
,413866372
,413866374
"50,300",373103000
,373103001
,373103002
,413866392
,413997468
,373103004
,413342110
,413997471
,413342111
,413866402
,413997475
,413866417
,413866427
,413997501
,413866433
,413866434
,413866438
,413866443
,413997515
,413866445
,413866447
,413342163
,413997524
,374807001
,374807003
,413997534
,413997537
,413997541
,413997545
,413997546
,413342190
,413866491
,413866494
,413997566
,413866495
,413866498
,235084298
,413866508
,413997581
,413342230
,413997591
,413342231
,413997595
,477174301
,477174302
,413342238
,413342240
,413342241
,320281121
,413342242
,413342249
,413342250
,413997611
,413342252
,413342254
,413342256
,413997617
,413866545
,413342257
,413342259
,567614005
,413997622
,412162615
,413997623
,413997632
,416488001
,413866569
,413997643
,413997644
,416488011
,412424781
,413997655
,413997657
,413211230
,413211231
,413997663
,413866592
,413866593
,413997671
,413211241
,413211242
,413997673
,413211244
,413997678
,413211247
,413342320
,413211246
,413866613
,413211256
"76,000",354491000
,413211258
,567483001
,354491001
,413997691
,413211257
,413997695
"180,200",565648000
,413997694
,354491002
,413997699
,565648001
,565648006
,413010036
,413866635
,413866639
,413997712
,414522001
,565648015
,414522002
,414522003
,414522005
3778,413997713
,413997718
,414522008
,413997721
,413997723
,414522013
,414522014
,414522015
,413866665
,413342390
,413866686
,413866689
,413997768
,413866697
,477043402
,477043406
,413997778
,477043416
,477043417
,413866714
,413342431
"57,700",412556000
,412556001
,413997792
,412556005
,376511211
,354622188
,413866731
,413997812
,413997814
,413997816
,357899001
,357899002
,357899003
,413997819
,357899005
,413997818
,357899007
,413342463
,413997831
,413866761
,413866773
,413997855
,413997857
,202185510
,413866794
,574430000
,413997873
,413997874
,324999988
,413211451
,413997886
,413997887
,413997888
,413866819
,413866822
,413997895
,413997896
,413997899
,413997901
,413997911
,413997913
,413866848
,413866849
,413997925
,413866853
,413866855
,413997928
,413866857
,413866861
,413997935
,413997937
,413997938
,413866868
,413997941
,413866873
,413342590
,413342591
,413997952
,413997953
"180,400",477961100
,477961101
,477961102
,477961103
,413997972
,413866901
,413997978
,413997981
,477961117
,477961119
,413997984
,413866911
,352132005
,413866922
,413866923
,413997996
,413997997
,677059500
,677059503
,413997998
40006,413211570
40006,413211570
,413998005
,413998007
,413211578
,413998023
,413998024
,413866956
,413866957
"53,600",413342670
,413342671
,413866958
,413998031
,413998034
,413866963
,413998037
,413998039
,413866968
,413998042
,566828000
9000,370220000
,370220001
,413998049
,566828002
,370220004
,370220002
,413866978
,370220007
,413998052
,370220009
,370220010
,413866983
,413998058
,413998068
,413998069
,413998072
,150150141
"76,400",412032000
,412556288
,413342720
,413998081
,413342723
,412032004
,352001031
,352001032
,413342728
,413998095
,413867023
,412032017
,413211666
,413998099
,413211667
,413211671
,413998106
,352001051
,413867037
,413998109
,413867039
,413211679
,413867043
,413998117
,413867047
,413998119
5700,370089000
,370089001
,370089002
,413867052
,413998122
,413867051
,665001010
,413998131
,413867062
,413998135
,413867065
,413867072
,413736001
,413998145
,413736002
,413867076
,413867079
,413736008
,412949576
,413867083
,413736013
,413998157
,413736017
,413867092
,352001109
,309927000
,413867103
,312155231
,413473890
,413998182
,413998185
,371793002
,371793003
,413867119
,413998195
,413998197
,413867126
,413998199
,413211770
,413211771
,150150270
,413211775
,413473920
,413211774
,413998214
,413998218
,413342861
,413342863
,413867157
,413998242
,413998243
,413867171
,413998248
,413998249
,413998253
,413867182
,413998256
,371662002
,371662003
,413867193
,352001211
,413998267
,371662012
,371662013
,371662015
"6,800",352001217
,413867204
,352001223
,413867208
,413998284
,413998285
,413998286
,413998288
,413867221
,215031003
,215031004
,413867236
,413867237
,413867238
,413867239
,440737003
,352001261
,413998328
,413867258
,413998331
,352001277
,413867261
,413867263
,413998345
,352001293
,352001295
,413867279
,413867281
"63,700",352001300
,352001301
,413211930
,413211931
"56,700",477961500
,563158301
,413211934
,352001311
,413211935
,477961501
,477961502
,477961503
,413211940
,413211941
,413211942
,413211943
,413998368
,413998373
,413867305
,413998379
,413211948
,413211949
,413867306
,413211951
,413211956
,413211957
,413211958
,413211959
,352001339
,413998396
,413998397
,413998399
,413998407
,413998408
,423566666
,413998411
,352001361
,413867349
,352001367
,413998425
,413867353
,413998431
,413998433
,352001379
,413867365
,352001382
,352001383
"82,300",352001386
,413998442
,378215788
,413998444
,413998447
,413998448
,352001393
,413867385
,413998458
,352001405
11004,413212030
11004,413212030
11004,413212030
11004,413212030
11004,413212030
11004,413212030
,413212031
,352001414
,413998475
,413474190
,413998483
,352001428
,413998484
,352001431
"74,400",351215000
,351215002
"82,000",352001435
"20,100",352001437
,413998493
,413212062
,351215005
